"REF_DATE","GEO","DGUID","Age (15A)","Gender (3)","Statistics (3)","Main mode of commuting (11A)","Commuting destination (5)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5164.2.1.1.2.1","275","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5164.2.1.1.2.2","190","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5164.2.1.1.2.3","70","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5164.2.1.1.2.4","10","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5164.2.1.1.3.1","185","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5164.2.1.1.3.2","115","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5164.2.1.1.3.3","50","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5164.2.1.1.3.4","10","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5164.2.1.1.4.1","60","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5164.2.1.1.4.2","55","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5164.2.1.1.4.3","10","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5164.2.1.1.5.1","30","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5164.2.1.1.5.2","20","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5164.2.1.1.5.3","10","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","5164.2.1.1.7.1","25","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5164.2.1.1.7.2","15","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5164.2.1.1.7.3","10","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","5164.2.1.1.8.1","100","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5164.2.1.1.8.2","90","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5164.2.1.1.8.4","10","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","5164.2.1.1.10.1","95","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5164.2.1.1.10.2","80","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5164.2.1.1.10.4","10","","","","0"
"2021","Mount Waddington","2021A00035943","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5164.2.1.1.11.3","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5186.2.1.1.1.1","90","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.1.2","50","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5186.2.1.1.1.3","35","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5186.2.1.1.2.1","60","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.2.2","25","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5186.2.1.1.2.3","30","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5186.2.1.1.3.1","20","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.3.2","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5186.2.1.1.3.3","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5186.2.1.1.3.4","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5186.2.1.1.4.1","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.4.2","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5186.2.1.1.5.1","30","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.5.2","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5186.2.1.1.5.3","15","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","5186.2.1.1.6.1","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5186.2.1.1.6.3","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","5186.2.1.1.7.1","15","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.7.2","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5186.2.1.1.7.3","10","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","5186.2.1.1.8.1","25","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.8.2","25","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","5186.2.1.1.10.1","25","","","","0"
"2021","Central Coast","2021A00035945","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5186.2.1.1.10.2","25","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5194.2.1.1.1.1","760","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.1.2","600","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.1.3","85","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.1.4","70","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5194.2.1.1.2.1","545","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.2.2","440","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.2.3","55","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.2.4","50","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5194.2.1.1.3.1","350","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.3.2","285","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.3.3","30","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.3.4","40","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5194.2.1.1.4.1","75","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.4.2","65","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.4.3","10","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5194.2.1.1.5.1","115","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.5.2","90","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.5.3","15","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.5.4","15","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","5194.2.1.1.6.1","10","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.6.2","10","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","5194.2.1.1.7.1","105","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.7.2","80","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.7.3","15","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.7.4","15","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","5194.2.1.1.8.1","185","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.8.2","145","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.8.3","20","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.8.4","20","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","5194.2.1.1.9.1","35","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.9.2","25","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.9.3","10","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.9.4","10","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","5194.2.1.1.10.1","145","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.10.2","120","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.10.3","15","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5194.2.1.1.10.4","15","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","5194.2.1.1.11.1","35","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Other method","Commute within census subdivision (CSD) of residence","","0","units","0","","5194.2.1.1.11.2","20","","","","0"
"2021","Skeena-Queen Charlotte","2021A00035947","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5194.2.1.1.11.3","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5212.2.1.1.1.1","1680","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.1.2","1160","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.1.3","370","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5212.2.1.1.1.4","140","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","5212.2.1.1.1.5","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5212.2.1.1.2.1","1440","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.2.2","970","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.2.3","350","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5212.2.1.1.2.4","120","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","5212.2.1.1.2.5","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5212.2.1.1.3.1","1065","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.3.2","705","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.3.3","250","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5212.2.1.1.3.4","95","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","5212.2.1.1.3.5","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5212.2.1.1.4.1","175","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.4.2","105","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.4.3","65","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5212.2.1.1.5.1","200","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.5.2","155","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.5.3","30","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5212.2.1.1.5.4","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","5212.2.1.1.6.1","45","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.6.2","40","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5212.2.1.1.6.4","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","5212.2.1.1.7.1","150","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.7.2","115","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.7.3","30","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","5212.2.1.1.8.1","230","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.8.2","185","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.8.3","20","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5212.2.1.1.8.4","20","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","5212.2.1.1.9.1","40","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.9.2","15","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.9.3","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5212.2.1.1.9.4","20","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","5212.2.1.1.10.1","185","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5212.2.1.1.10.2","170","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5212.2.1.1.10.3","10","","","","0"
"2021","Kitimat-Stikine","2021A00035949","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","5212.2.1.1.11.1","10","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5248.2.1.1.1.1","1780","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.1.2","960","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.1.3","755","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5248.2.1.1.1.4","50","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","5248.2.1.1.1.5","15","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5248.2.1.1.2.1","1490","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.2.2","740","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.2.3","690","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5248.2.1.1.2.4","50","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","5248.2.1.1.2.5","10","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5248.2.1.1.3.1","1085","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.3.2","550","","","","0"
